ID_agricola;producto;municipio;ano;ha_sembradas;ha_cosechadas;produccion_por_toneladas;rendimiento_x_hectarea;precio_por_kilogramo;precio_por_tonelada;produccion_en_pesos;produccion_en_miles;produccion_en_millones;latitud;longitud;descripcion;drive_id;imagen_html
1826;Coco;San Andrés de Tumaco;2021;8213;7822;55302;7;3927;3927000;217169000000;217169148;217169;1.7971;-78.7782;El coco es el fruto del cocotero, una planta tropical cultivada en regiones costeras. El coco contiene grasas saludables, fibra, vitaminas C y E, y minerales como el potasio y magnesio.;1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4;"<img src='https://drive.google.com/thumbnail?id=1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1828;Coco;San Andrés de Tumaco;2022;2213;2213;15492;7;3851;3851000;59658536700;59658537;59659;1.7971;-78.7782;El coco es el fruto del cocotero, una planta tropical cultivada en regiones costeras. El coco contiene grasas saludables, fibra, vitaminas C y E, y minerales como el potasio y magnesio.;1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4;"<img src='https://drive.google.com/thumbnail?id=1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
1829;Coco;San Andrés de Tumaco;2023;713;713;4992;7;6641;6641000;33149879700;33149880;33150;1.7971;-78.7782;El coco es el fruto del cocotero, una planta tropical cultivada en regiones costeras. El coco contiene grasas saludables, fibra, vitaminas C y E, y minerales como el potasio y magnesio.;1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4;"<img src='https://drive.google.com/thumbnail?id=1UnrZdqGLx5iUtMmHIoJhdj7IZBJx1pm4' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2499;Guanábana;San Andrés de Tumaco;2019;143;140;435;3;3388;3388000;1473780000;1473780;1474;1.7971;-78.7782;La guanábana es una fruta tropical de tamaño grande, de cáscara verde y espinosa, y pulpa blanca, suave y jugosa. Es rica en vitamina C, antioxidantes y fibra.;1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9;"<img src='https://drive.google.com/thumbnail?id=1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2500;Guanábana;San Andrés de Tumaco;2020;143;143;435;3;2846;2846000;1236752933;1236753;1237;1.7971;-78.7782;La guanábana es una fruta tropical de tamaño grande, de cáscara verde y espinosa, y pulpa blanca, suave y jugosa. Es rica en vitamina C, antioxidantes y fibra.;1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9;"<img src='https://drive.google.com/thumbnail?id=1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2498;Guanábana;San Andrés de Tumaco;2021;150;143;436;3;4308;4308000;1878934200;1878934;1879;1.7971;-78.7782;La guanábana es una fruta tropical de tamaño grande, de cáscara verde y espinosa, y pulpa blanca, suave y jugosa. Es rica en vitamina C, antioxidantes y fibra.;1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9;"<img src='https://drive.google.com/thumbnail?id=1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2497;Guanábana;San Andrés de Tumaco;2022;150;150;458;3;5721;5721000;2619974858;2619975;2620;1.7971;-78.7782;La guanábana es una fruta tropical de tamaño grande, de cáscara verde y espinosa, y pulpa blanca, suave y jugosa. Es rica en vitamina C, antioxidantes y fibra.;1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9;"<img src='https://drive.google.com/thumbnail?id=1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2501;Guanábana;San Andrés de Tumaco;2023;150;150;450;3;5141;5141000;2315763450;2315763;2316;1.7971;-78.7782;La guanábana es una fruta tropical de tamaño grande, de cáscara verde y espinosa, y pulpa blanca, suave y jugosa. Es rica en vitamina C, antioxidantes y fibra.;1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9;"<img src='https://drive.google.com/thumbnail?id=1MnhSUIlnEKqcL8o85qsF1BemEYLYO6l9' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2534;Guayaba;San Andrés de Tumaco;2019;30;30;106;4;1933;1933000;204898000;204898;205;1.7971;-78.7782;La guayaba es una fruta tropical de forma redonda o ovalada, con una piel puede variar entre verde, amarilla o rosada. Su pulpa, que puede ser blanca o rosada. Es rica en vitamina C, antioxidantes y fibra.;1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG;"<img src='https://drive.google.com/thumbnail?id=1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2537;Guayaba;San Andrés de Tumaco;2020;30;30;106;4;1233;1233000;130698000;130698;131;1.7971;-78.7782;La guayaba es una fruta tropical de forma redonda o ovalada, con una piel puede variar entre verde, amarilla o rosada. Su pulpa, que puede ser blanca o rosada. Es rica en vitamina C, antioxidantes y fibra.;1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG;"<img src='https://drive.google.com/thumbnail?id=1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2536;Guayaba;San Andrés de Tumaco;2021;32;30;106;4;1435;1435000;152397000;152397;152;1.7971;-78.7782;La guayaba es una fruta tropical de forma redonda o ovalada, con una piel puede variar entre verde, amarilla o rosada. Su pulpa, que puede ser blanca o rosada. Es rica en vitamina C, antioxidantes y fibra.;1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG;"<img src='https://drive.google.com/thumbnail?id=1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2535;Guayaba;San Andrés de Tumaco;2022;32;32;110;4;1725;1725000;190181250;190181;190;1.7971;-78.7782;La guayaba es una fruta tropical de forma redonda o ovalada, con una piel puede variar entre verde, amarilla o rosada. Su pulpa, que puede ser blanca o rosada. Es rica en vitamina C, antioxidantes y fibra.;1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG;"<img src='https://drive.google.com/thumbnail?id=1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2533;Guayaba;San Andrés de Tumaco;2023;32;32;110;4;1528;1528000;168462000;168462;168;1.7971;-78.7782;La guayaba es una fruta tropical de forma redonda o ovalada, con una piel puede variar entre verde, amarilla o rosada. Su pulpa, que puede ser blanca o rosada. Es rica en vitamina C, antioxidantes y fibra.;1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG;"<img src='https://drive.google.com/thumbnail?id=1_lS-HAYCSTHmZ1ZgC90PpPgFU8Lty0DG' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2839;Limón;San Andrés de Tumaco;2021;598;568;2005;3;1751;1751000;3510940381;3510940;3511;1.7971;-78.7782;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2840;Limón;San Andrés de Tumaco;2022;598;598;518;2;1716;1716000;888897610;888898;889;1.7971;-78.7782;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
2841;Limón;San Andrés de Tumaco;2023;598;598;2989;5;1244;1244000;3718141840;3718142;3718;1.7971;-78.7782;El limón es un cítrico de forma ovalada, con cáscara amarilla o verde y una pulpa jugosa de sabor ácido. Es rico en vitamina C, antioxidantes y minerales como el potasio. ;10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L;"<img src='https://drive.google.com/thumbnail?id=10z36fhi_PEqg4YKV2HTMRsIQSYEKq22L' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3322;Mandarina;San Andrés de Tumaco;2021;0;0;0;1;1832;1832000;128609;129;0;1.7971;-78.7782;La mandarina es un cítrico, de forma redonda o ligeramente achatada, con una cáscara delgada, de color naranja o amarillo. Su pulpa es jugosa, dulce y con un toque ácido. Es una excelente fuente de vitamina C, antioxidantes y fibra.;17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H;"<img src='https://drive.google.com/thumbnail?id=17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3321;Mandarina;San Andrés de Tumaco;2022;0;0;0;2;1830;1830000;329400;329;0;1.7971;-78.7782;La mandarina es un cítrico, de forma redonda o ligeramente achatada, con una cáscara delgada, de color naranja o amarillo. Su pulpa es jugosa, dulce y con un toque ácido. Es una excelente fuente de vitamina C, antioxidantes y fibra.;17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H;"<img src='https://drive.google.com/thumbnail?id=17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3320;Mandarina;San Andrés de Tumaco;2023;0;0;1;5;2326;2326000;1256040;1256;1;1.7971;-78.7782;La mandarina es un cítrico, de forma redonda o ligeramente achatada, con una cáscara delgada, de color naranja o amarillo. Su pulpa es jugosa, dulce y con un toque ácido. Es una excelente fuente de vitamina C, antioxidantes y fibra.;17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H;"<img src='https://drive.google.com/thumbnail?id=17GsPUEO6vSrIQqgP3YmCoD61YEdvsi4H' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3349;Mango;San Andrés de Tumaco;2019;203;200;827;4;1438;1438000;1189226000;1189226;1189;1.7971;-78.7782;El mango es una fruta tropical. Su piel puede variar de verde a amarilla, naranja o roja, dependiendo de la variedad y la madurez. Es rico en vitaminas A y C, antioxidantes y fibra.;1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL;"<img src='https://drive.google.com/thumbnail?id=1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3350;Mango;San Andrés de Tumaco;2020;203;203;736;4;1598;1598000;1176028868;1176029;1176;1.7971;-78.7782;El mango es una fruta tropical. Su piel puede variar de verde a amarilla, naranja o roja, dependiendo de la variedad y la madurez. Es rico en vitaminas A y C, antioxidantes y fibra.;1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL;"<img src='https://drive.google.com/thumbnail?id=1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3348;Mango;San Andrés de Tumaco;2021;213;203;828;4;1668;1668000;1381504320;1381504;1382;1.7971;-78.7782;El mango es una fruta tropical. Su piel puede variar de verde a amarilla, naranja o roja, dependiendo de la variedad y la madurez. Es rico en vitaminas A y C, antioxidantes y fibra.;1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL;"<img src='https://drive.google.com/thumbnail?id=1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3347;Mango;San Andrés de Tumaco;2022;213;213;853;4;1934;1934000;1648928400;1648928;1649;1.7971;-78.7782;El mango es una fruta tropical. Su piel puede variar de verde a amarilla, naranja o roja, dependiendo de la variedad y la madurez. Es rico en vitaminas A y C, antioxidantes y fibra.;1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL;"<img src='https://drive.google.com/thumbnail?id=1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3351;Mango;San Andrés de Tumaco;2023;213;213;1194;6;2253;2253000;2689270920;2689271;2689;1.7971;-78.7782;El mango es una fruta tropical. Su piel puede variar de verde a amarilla, naranja o roja, dependiendo de la variedad y la madurez. Es rico en vitaminas A y C, antioxidantes y fibra.;1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL;"<img src='https://drive.google.com/thumbnail?id=1j7Tp46SIxtsjMP0YFT2J5MWqpY2K8UjL' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3200;Maíz;San Andrés de Tumaco;2019;10;10;10;1;881;881000;8810000;8810;9;1.7971;-78.7782;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3199;Maíz;San Andrés de Tumaco;2020;10;10;10;1;1028;1028000;10280000;10280;10;1.7971;-78.7782;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3198;Maíz;San Andrés de Tumaco;2021;11;11;9;1;1891;1891000;16378143;16378;16;1.7971;-78.7782;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3197;Maíz;San Andrés de Tumaco;2022;11;11;11;1;2351;2351000;25861000;25861;26;1.7971;-78.7782;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3196;Maíz;San Andrés de Tumaco;2023;11;11;11;1;1863;1863000;20493000;20493;20;1.7971;-78.7782;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3702;Naranja;San Andrés de Tumaco;2021;27;25;103;4;1124;1124000;115232769;115233;115;1.7971;-78.7782;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3701;Naranja;San Andrés de Tumaco;2022;27;27;107;4;1382;1382000;147652880;147653;148;1.7971;-78.7782;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3703;Naranja;San Andrés de Tumaco;2023;27;27;280;11;1179;1179000;330656445;330656;331;1.7971;-78.7782;La naranja es un cítrico con forma redonda, una cáscara de color naranja brillante, y una pulpa jugosa dividida en gajos. Es una excelente fuente de vitamina C, fibra y antioxidantes. ;1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD;"<img src='https://drive.google.com/thumbnail?id=1sHUc3aR7nm-u9wPGO7cnsNZ1rSXSUUlD' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3802;Otros Cítricos;San Andrés de Tumaco;2019;594;550;3848;7;1283;1283000;4936984000;4936984;4937;1.7971;-78.7782;Agrupa especies cítricas distintas a las principales, como el pomelo, la lima, el cidro y otros menos comunes. ;1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX;"<img src='https://drive.google.com/thumbnail?id=1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3801;Otros Cítricos;San Andrés de Tumaco;2020;594;594;4194;7;1307;1307000;5481290893;5481291;5481;1.7971;-78.7782;Agrupa especies cítricas distintas a las principales, como el pomelo, la lima, el cidro y otros menos comunes. ;1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX;"<img src='https://drive.google.com/thumbnail?id=1R2naiFgB5WhUQPr3CyFJxPvg62ut-MHX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3820;Palma De Aceite;San Andrés de Tumaco;2019;26807;17000;37573;2;345;345000;12962685000;12962685;12963;1.7971;-78.7782;La palma de aceite es conocida por la producción de aceite de palma, extraído de sus frutos. Esta planta crece en forma de una palmera alta, con hojas largas y frutos pequeños de color rojizo.;1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN;"<img src='https://drive.google.com/thumbnail?id=1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3819;Palma De Aceite;San Andrés de Tumaco;2020;26807;26807;37813;1;410;410000;15503245805;15503246;15503;1.7971;-78.7782;La palma de aceite es conocida por la producción de aceite de palma, extraído de sus frutos. Esta planta crece en forma de una palmera alta, con hojas largas y frutos pequeños de color rojizo.;1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN;"<img src='https://drive.google.com/thumbnail?id=1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3817;Palma De Aceite;San Andrés de Tumaco;2021;28147;26807;59243;2;628;628000;37204899160;37204899;37205;1.7971;-78.7782;La palma de aceite es conocida por la producción de aceite de palma, extraído de sus frutos. Esta planta crece en forma de una palmera alta, con hojas largas y frutos pequeños de color rojizo.;1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN;"<img src='https://drive.google.com/thumbnail?id=1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3818;Palma De Aceite;San Andrés de Tumaco;2022;26277;24407;53939;2;593;593000;31986105710;31986106;31986;1.7971;-78.7782;La palma de aceite es conocida por la producción de aceite de palma, extraído de sus frutos. Esta planta crece en forma de una palmera alta, con hojas largas y frutos pequeños de color rojizo.;1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN;"<img src='https://drive.google.com/thumbnail?id=1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3821;Palma De Aceite;San Andrés de Tumaco;2023;26277;26277;58072;2;436;436000;25319466120;25319466;25319;1.7971;-78.7782;La palma de aceite es conocida por la producción de aceite de palma, extraído de sus frutos. Esta planta crece en forma de una palmera alta, con hojas largas y frutos pequeños de color rojizo.;1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN;"<img src='https://drive.google.com/thumbnail?id=1-v4-oiFJHgReNqP63Ho_7UkGrsnQwDXN' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4255;Pimienta;San Andrés de Tumaco;2019;23;23;20;1;11213;11213000;224260000;224260;224;1.7971;-78.7782;La pimienta es una especia obtenida de los granos secos de la planta de pimienta. Esto pueden ser negros, verdes o rojos. Es conocida por su sabor picante gracias a la piperina. ;1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6;"<img src='https://drive.google.com/thumbnail?id=1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4254;Pimienta;San Andrés de Tumaco;2020;23;23;23;1;13041;13041000;299943000;299943;300;1.7971;-78.7782;La pimienta es una especia obtenida de los granos secos de la planta de pimienta. Esto pueden ser negros, verdes o rojos. Es conocida por su sabor picante gracias a la piperina. ;1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6;"<img src='https://drive.google.com/thumbnail?id=1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4253;Pimienta;San Andrés de Tumaco;2021;24;23;23;1;15245;15245000;350635000;350635;351;1.7971;-78.7782;La pimienta es una especia obtenida de los granos secos de la planta de pimienta. Esto pueden ser negros, verdes o rojos. Es conocida por su sabor picante gracias a la piperina. ;1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6;"<img src='https://drive.google.com/thumbnail?id=1KbvRXgly1cYlrGG_pX7CtlYP1HLVJQb6' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
